time,value
1732484622872011430,1
1732484623970155377,1
1732484624871787446,1
1732484625871851787,1
1732484626884783997,1
1732484627874638535,1
1732484628872636446,1
1732484629873073645,1
1732484630883745396,1
1732484631872412136,1
1732484632873022366,1
1732484633872591474,1
1732484634871900225,1
1732484635871174772,1
1732484636885331541,1
1732484637874182454,1
1732484638876473895,1
1732484639892014868,1
1732484640879548410,1
1732484641884531094,1
1732484642876558407,1
1732484643883607402,1
1732484644876371611,1
1732484646001772880,1
1732484646876923938,1
1732484647876273928,1
1732484648876482229,1
1732484649877782209,1
1732484650876725067,1
1732484651876755046,1
1732484652876701928,1
1732484653876010560,1
1732484654876996332,1
1732484655877250038,1
1732484656887925936,1
1732484657877695815,1
1732484658876223138,1
1732484659880529712,1
1732484660880332216,1
1732484661876196476,1
1732484662877483962,1
1732484663876917878,1
1732484664959025556,1
1732484665876667646,1
1732484666885232721,1
1732484667877997201,1
1732484668878764357,1
1732484669893889816,1
1732484670877969137,1
1732484671878206582,1
1732484672878427026,1
1732484673884300997,1
1732484674877933809,1
1732484675877931507,1
1732484676877329985,1
1732484677877833767,1
1732484678878105185,1
1732484679877911417,1
1732484680927155758,1
1732484681877696029,1
1732484682877479868,1
1732484683877516688,1
1732484684879220371,1
1732484685877994003,1
1732484686877560595,1
1732484687881429484,1
1732484688880703752,1
1732484689877279539,1
1732484690889542791,1
1732484691877899832,1
1732484692880348336,1
1732484693878055607,1
1732484694877601530,1
1732484695878119534,1
1732484696891234526,1
1732484697884007622,1
1732484698883611776,1
1732484699938065024,1
1732484700885670876,1
1732484701883325898,1
1732484702884000568,1
1732484703887843508,1
1732484704883756849,1
1732484705883087280,1
1732484706882558445,1
1732484707883792291,1
1732484708883079571,1
1732484709884437619,1
1732484710882870474,1
1732484711882871668,1
1732484712883598007,1
1732484713883465171,1
1732484714884685130,1
1732484715882427947,1
1732484716897458846,1
1732484717883443273,1
1732484718887658346,1
1732484719882991149,1
1732484720899263578,1
1732484721889293817,1
1732484722883533329,1
1732484723885232603,1
1732484724883837977,1
1732484725882369473,1
1732484726894846955,1
1732484727886920464,1
1732484728885967173,1
1732484729902516188,1
1732484730888413475,1
1732484731887424309,1
1732484732886706521,1
1732484733894503774,1
1732484734886074225,1
1732484735885980722,1
1732484736886078467,1
1732484737887007514,1
1732484738886699531,1
1732484739885841611,1
1732484740913367485,1
1732484741885992657,1
1732484742886717493,1
1732484743886729828,1
1732484744887237389,1
1732484745887005198,1
1732484746901642294,1
1732484747887258086,1
1732484748885781671,1
1732484749887271034,1
1732484750965940445,1
1732484751887076917,1
1732484752886855776,1
1732484753886304940,1
1732484754886543117,1
1732484755886129296,1
1732484756902107997,1
1732484757892414147,1
1732484758891747975,1
1732484759975395792,1
1732484760891480790,1
1732484761891438914,1
1732484762892473439,1
1732484763899215401,1
1732484764891221194,1
1732484765888957289,1
1732484766890543173,1
1732484767892992789,1
1732484768891321851,1
1732484769891945468,1
1732484770891645530,1
1732484771891837000,1
1732484772891085859,1
1732484773891757255,1
1732484774890380186,1
1732484775891419439,1
1732484776901932323,1
1732484777891951998,1
1732484778891204384,1
1732484779888943965,1
1732484780893258644,1
1732484782014938242,1
1732484782894509284,1
1732484783891852726,1
1732484784891797264,1
1732484785891680779,1
1732484786899070631,1
1732484787891355005,1
1732484788892364362,1
1732484789907439345,1
1732484790895173011,1
1732484791891000902,1
1732484792891608218,1
1732484793899107725,1
1732484794891530047,1
1732484795890482342,1
1732484796891737308,1
1732484797891492613,1
1732484798891890488,1
1732484799890530681,1
1732484800898449661,1
1732484801891881708,1
1732484802891115720,1
1732484803895215819,1
1732484804892168399,1
1732484805892118306,1
1732484806904990346,1
1732484807891393547,1
1732484808891777065,1
1732484809891101916,1
1732484810897016963,1
1732484811891759657,1
1732484812890792774,1
1732484813898431079,1
1732484814892600493,1
1732484815891527732,1
1732484816902174848,1
1732484817892928564,1
1732484818891749292,1
1732484819894470679,1
1732484820892885370,1
1732484821911139551,1
1732484823006556797,1
1732484823902575525,1
1732484824892718518,1
1732484825891031820,1
1732484826898773600,1
1732484827895232720,1
1732484828893654714,1
1732484829895191197,1
1732484830892594310,1
1732484831892717341,1
1732484832891820899,1
1732484833892626102,1
1732484834892711757,1
1732484835892912133,1
1732484836899047833,1
1732484837891622599,1
1732484838889814555,1
1732484839894246153,1
1732484840902514537,1
1732484841979607638,1
1732484842892192608,1
1732484843894311104,1
1732484844893882058,1
1732484845892435160,1
1732484846904872359,1
1732484847892301867,1
1732484848895184673,1
1732484849892419803,1
1732484850892523300,1
1732484851893811959,1
1732484852893583054,1
1732484853896479507,1
1732484854890631920,1
1732484855891964411,1
1732484856893949862,1
1732484857899383421,1
1732484858892580710,1
1732484859894697407,1
1732484860894162290,1
1732484861893978770,1
1732484862891601172,1
1732484863999879994,1
1732484864890589218,1
1732484865890386895,1
1732484866893786246,1
1732484867890923852,1
1732484868893487624,1
1732484869892300150,1
1732484870889622041,1
1732484871889632883,1
1732484872890182602,1
1732484873892170258,1
1732484874898644883,1
1732484875892895700,1
1732484876907168857,1
1732484877899366108,1
1732484878897357951,1
1732484879900122427,1
1732484880896919377,1
1732484881897121256,1
1732484882989319368,1
1732484883900807245,1
1732484884899420029,1
1732484885898681373,1
1732484886907257952,1
1732484887902910822,1
1732484888898280353,1
1732484889896784442,1
1732484890897513146,1
1732484891898264862,1
1732484892896895208,1
1732484893896508147,1
1732484894898025635,1
1732484895897336652,1
1732484896898532448,1
1732484897898953678,1
1732484898897899502,1
1732484899898463299,1
1732484900900152707,1
1732484901911951022,1
1732484902899759209,1
1732484903897155340,1
1732484904900926165,1
1732484905901139195,1
1732484906926559280,1
1732484907902318564,1
1732484908901842508,1
1732484909902171626,1
1732484910903364947,1
1732484911916194646,1
1732484912901613190,1
1732484913903748141,1
1732484914902491999,1
1732484915902153089,1
1732484916914563038,1
1732484917906519080,1
1732484918904444167,1
1732484919900277760,1
1732484920899989394,1
1732484921901734447,1
1732484922901130461,1
1732484923980283952,1
1732484924901545552,1
1732484925903623587,1
1732484926907352485,1
1732484927903060051,1
1732484928903128412,1
1732484929900769938,1
1732484930902739782,1
1732484931902299103,1
1732484932903982948,1
1732484933900739256,1
1732484934903819641,1
1732484935901660542,1
1732484936909782223,1
1732484937902768427,1
1732484938902435869,1
1732484939902339041,1
1732484940903265173,1
1732484941900343661,1
1732484942929292434,1
1732484943906935917,1
1732484944903630596,1
1732484945902566001,1
1732484946903337734,1
1732484947910422719,1
1732484948901977682,1
1732484949903288563,1
1732484950901729233,1
1732484951918801579,1
1732484952903488464,1
1732484953901892386,1
1732484954904569169,1
1732484955903078168,1
1732484956922897783,1
1732484957903073615,1
1732484958901864039,1
1732484959903547937,1
1732484960901654444,1
1732484961904463563,1
1732484962909328953,1
1732484963901429613,1
1732484965023812113,1
1732484965903463077,1
1732484966910732233,1
1732484967902227475,1
1732484968905470334,1
1732484969902031555,1
1732484970911033098,1
1732484971902781101,1
1732484972902270962,1
1732484973903396176,1
1732484974903335456,1
1732484975917602713,1
1732484976903116564,1
1732484977911784152,1
1732484978903181549,1
1732484979903075306,1
1732484980901455383,1
1732484981907187912,1
1732484982903541516,1
1732484983935679495,1
1732484984902140473,1
1732484985903296908,1
1732484986902412780,1
1732484987901978732,1
1732484988911714356,1
1732484989902928921,1
1732484990907091910,1
1732484991902890828,1
1732484992903400853,1
1732484993903144978,1
1732484994910500268,1
1732484995902487818,1
1732484996912110189,1
1732484997900500932,1
1732484998903714537,1
1732484999903273186,1
1732485000900910747,1
1732485001900315929,1
1732485002902788848,1
1732485003905165622,1
1732485004920629794,1
1732485005902863780,1
1732485006902070712,1
1732485007906322354,1
1732485008903912557,1
1732485009903400474,1
1732485010902693066,1
1732485011909509469,1
1732485012904309241,1
1732485013902104897,1
1732485014914458180,1
1732485015904577641,1
1732485016904728315,1
1732485017903717531,1
1732485018926871091,1
1732485019903147892,1
1732485020904340502,1
1732485021906089199,1
1732485022903383150,1
1732485023903350292,1
1732485024916924776,1
1732485025905922843,1
1732485026911685256,1
1732485027903985280,1
1732485028910221088,1
1732485029906830530,1
1732485030904327428,1
1732485031904563482,1
1732485032907001299,1
1732485033907020877,1
1732485034908206493,1
1732485035904599021,1
1732485036905371766,1
1732485037911727580,1
1732485038906575952,1
1732485039904398810,1
1732485041016979723,1
1732485041913305648,1
1732485042907150437,1
1732485043904849964,1
1732485044905203989,1
1732485045905849076,1
1732485046907027890,1
1732485047906505166,1
1732485048912459629,1
1732485049905529911,1
1732485050906750504,1
1732485051907133070,1
1732485052904877612,1
1732485053906149981,1
1732485054910849561,1
1732485055908232547,1
1732485056911890912,1
1732485057904759557,1
1732485058911033507,1
1732485059945998827,1
1732485060904733858,1
1732485061906936543,1
1732485062906740170,1
1732485063906139360,1
1732485064905714580,1
1732485065904288050,1
1732485066905108475,1
1732485067910817319,1
1732485068906950911,1
1732485069904716589,1
1732485070905113666,1
1732485071917137193,1
1732485072906624694,1
1732485073907338150,1
1732485074914702585,1
1732485075911668452,1
1732485076906986412,1
1732485077904285180,1
1732485078906486335,1
1732485079905127230,1
1732485080906324610,1
1732485082026232348,1
1732485082906058027,1
1732485083906563986,1
1732485084912176650,1
1732485085906649230,1
1732485086913357011,1
1732485087908207055,1
1732485088915460184,1
1732485089908605054,1
1732485090906979081,1
1732485091906754225,1
1732485092914007803,1
1732485093913452620,1
1732485094906793007,1
1732485095907146340,1
1732485096908005107,1
1732485097913503376,1
1732485098924635608,1
1732485099906707240,1
1732485100962413915,1
1732485101909721556,1
1732485102909654665,1
1732485103916828954,1
1732485104908372165,1
1732485105914247481,1
1732485106908818917,1
1732485107907584514,1
1732485108906815952,1
1732485109907833416,1
1732485110909388593,1
1732485111908798150,1
1732485112906535781,1
1732485113908272389,1
1732485114918327258,1
1732485115909614671,1
1732485116923641299,1
1732485117913872359,1
1732485118918238626,1
1732485119918525733,1
1732485120913446031,1
1732485121913473666,1
1732485122913614182,1
1732485123928079287,1
1732485124916238088,1
1732485125914387455,1
1732485126914738523,1
1732485127918467010,1
1732485128915431935,1
1732485129913165266,1
1732485130916617034,1
1732485131923316569,1
1732485132916925033,1
1732485133913124070,1
1732485134913270607,1
1732485135916954298,1
1732485136918424035,1
1732485137915505620,1
1732485138913742119,1
1732485139914737761,1
1732485140916375193,1
1732485141995662262,1
1732485142913543069,1
1732485143914890760,1
1732485144918676692,1
1732485145920155779,1
1732485146926532589,1
1732485147926616450,1
1732485148919906261,1
1732485149919196178,1
1732485150922323992,1
1732485151916359076,1
1732485152918666509,1
1732485153919231347,1
1732485154922002104,1
1732485155918978161,1
1732485156918000749,1
1732485157921907714,1
1732485158919830210,1
1732485159918021557,1
1732485160960382036,1
1732485161927773764,1
1732485162918852727,1
1732485163920482666,1
1732485164916884320,1
1732485165920373355,1
1732485166918671704,1
1732485167997587600,1
1732485170228113828,1
1732485170468631509,1
1732485171471442451,1
1732485172473190278,1
1732485173549161675,1
1732485174471971368,1
1732485175471533032,1
1732485176472540167,1
1732485177480330548,1
1732485178474213448,1
1732485179471671133,1
1732485180472369892,1
1732485181474760639,1
1732485182471830520,1
1732485183471900103,1
1732485184471805699,1
1732485185481666638,1
1732485186471495667,1
1732485187472169108,1
1732485188471260114,1
1732485189473324572,1
1732485190533036405,1
1732485191471829546,1
1732485192510804162,1
1732485193471712013,1
1732485194471487287,1
1732485195471428720,1
1732485196471828058,1
1732485197471436901,1
1732485198471201073,1
1732485199471145171,1
1732485200471949736,1
1732485201471563378,1
1732485202476624613,1
1732485203471749340,1
1732485204472247155,1
1732485205471359989,1
1732485206471530532,1
1732485207483889384,1
1732485208471572927,1
1732485209472690186,1
1732485210475895875,1
1732485211476041350,1
1732485212472763482,1
1732485213471407172,1
1732485214535878484,1
1732485215471898266,1
1732485216472269281,1
1732485217472245570,1
1732485218475973104,1
1732485219475320897,1
1732485220472063318,1
1732485221471337405,1
1732485222471515740,1
1732485223475795166,1
1732485224471778347,1
1732485225472282061,1
1732485226472876715,1
1732485227472114185,1
1732485228474318644,1
1732485229472088812,1
1732485230472601333,1
1732485231474464364,1
1732485232479159976,1
1732485233503512668,1
1732485234471712385,1
1732485235472875350,1
1732485236474537708,1
1732485237485520181,1
1732485238476802423,1
1732485239476810821,1
1732485240477645003,1
1732485241479221638,1
1732485242477352121,1
1732485243477142955,1
1732485244477067237,1
1732485245476643869,1
1732485246477226059,1
1732485247477454558,1
1732485248475720024,1
1732485249481912762,1
1732485250477063008,1
1732485251477265119,1
1732485252499632192,1
1732485253476766264,1
1732485254477669944,1
1732485255478671488,1
1732485256475529173,1
1732485257479211190,1
1732485258477180903,1
1732485259477112627,1
1732485260475619559,1
1732485261477094090,1
1732485262483516136,1
1732485263476385974,1
1732485264476858149,1
1732485265479705488,1
1732485266480834691,1
1732485267493272771,1
1732485268480354100,1
1732485269477112579,1
1732485270477804003,1
1732485271482828128,1
1732485272481588165,1
1732485273477084959,1
1732485274523578096,1
1732485275476846430,1
1732485276478979567,1
1732485277476798307,1
1732485278481469202,1
1732485279481015678,1
1732485280479795863,1
1732485281477511059,1
1732485282477549773,1
1732485283476749623,1
1732485284479122006,1
1732485285476840569,1
1732485286474802856,1
1732485287477171473,1
1732485288480777341,1
1732485289477116236,1
1732485290476840063,1
1732485291476248473,1
1732485292476810555,1
1732485293479769244,1
1732485294477382740,1
1732485295476549838,1
1732485296481405518,1
1732485297491693134,1
1732485298484696381,1
1732485299483626807,1
1732485300484268719,1
1732485301486197974,1
1732485302486475043,1
1732485303486132388,1
1732485304483570807,1
1732485305483844219,1
1732485306484178637,1
1732485307483389615,1
1732485308483901525,1
1732485309486133476,1
1732485310484091916,1
1732485311483989607,1
1732485312592687020,1
1732485313483914373,1
1732485314484810739,1
1732485315484822603,1
1732485316526789870,1
1732485317484774691,1
1732485318485742591,1
1732485319486910365,1
1732485320484205397,1
1732485321484759914,1
1732485322493122906,1
1732485323484788695,1
1732485324484038017,1
1732485325483958502,1
1732485326500771212,1
1732485327496917159,1
1732485328489268879,1
1732485329489781209,1
1732485330488917900,1
1732485331606364381,1
1732485332488965724,1
1732485333488680996,1
1732485334488344150,1
1732485336592121998,1
1732485336593383884,1
1732485337488728517,1
1732485338488886485,1
1732485339490570273,1
1732485340489245231,1
1732485341489315756,1
1732485342489207135,1
1732485343489317196,1
1732485344493206271,1
1732485345488237813,1
1732485346491951874,1
1732485347490294882,1
1732485348502320604,1
1732485349491308853,1
1732485350557103416,1
1732485351489887142,1
1732485352493818318,1
1732485353489168949,1
1732485354489487376,1
1732485355489985389,1
1732485356491129691,1
1732485357498213292,1
1732485358491683560,1
1732485359495851075,1
1732485360491234127,1
1732485361493178812,1
1732485362491961723,1
1732485363491752986,1
1732485364491824062,1
1732485365491328039,1
1732485366491775488,1
1732485367492512607,1
1732485368490082743,1
1732485369493596028,1
1732485370491343885,1
1732485371490249403,1
1732485372585725496,1
1732485373491216286,1
1732485374494840596,1
1732485375491693513,1
1732485376490979984,1
1732485377494377269,1
1732485378493908178,1
1732485379491274092,1
1732485380491100560,1
1732485381496187482,1
1732485382497068171,1
1732485383491458858,1
1732485384491536385,1
1732485385491622379,1
1732485386515843764,1
1732485387502629891,1
1732485388494961562,1
1732485389493703747,1
1732485390501885619,1
1732485391573979985,1
1732485392495191285,1
1732485393495252631,1
1732485394494226199,1
1732485395495563067,1
1732485396494456375,1
1732485397494757490,1
1732485398495185503,1
1732485399496186416,1
1732485400495491610,1
1732485401495787667,1
1732485402499394844,1
1732485403495158769,1
1732485404495225927,1
1732485405495619885,1
1732485406495288209,1
1732485407495723075,1
1732485408495439389,1
1732485409493513773,1
1732485410545853279,1
1732485411497756645,1
1732485412501556003,1
1732485413494157671,1
1732485414500178639,1
1732485415495676404,1
1732485416503440455,1
1732485417503123917,1
1732485418498081143,1
1732485419498277263,1
1732485420498641206,1
1732485421503565094,1
1732485422498462356,1
1732485423498082031,1
1732485424498597997,1
1732485425498517159,1
1732485426497086681,1
1732485427518816615,1
1732485428498775541,1
1732485429499929730,1
1732485430499291641,1
1732485431498549979,1
1732485432583513990,1
1732485433498392740,1
1732485434499144428,1
1732485435498674132,1
1732485436498980687,1
1732485437498830119,1
1732485438498849529,1
1732485439503227748,1
1732485440497956647,1
1732485441498863243,1
1732485442505852919,1
1732485443498313562,1
1732485444498349902,1
1732485445504625324,1
1732485446500085268,1
1732485447501732887,1
1732485448499871585,1
1732485449500892775,1
1732485450500462114,1
1732485451548003248,1
1732485452499603795,1
1732485453500595440,1
1732485454503741679,1
1732485455500206601,1
1732485456501977301,1
1732485457499799065,1
1732485458508830184,1
1732485459503834677,1
1732485460513784101,1
1732485461502965200,1
1732485462500108819,1
1732485463499436947,1
1732485464501111568,1
1732485465500666819,1
1732485466500680759,1
1732485467498835014,1
1732485468497840661,1
1732485469498465000,1
1732485470501375627,1
1732485471500727830,1
1732485472500015082,1
1732485473497680977,1
1732485474500510212,1
1732485475498364428,1
1732485476500987851,1
1732485477499956347,1
1732485478536340016,1
1732485479500753892,1
1732485480500008644,1
1732485481503742379,1
1732485482500921283,1
1732485483501431079,1
1732485484501727615,1
1732485485500767504,1
1732485486499961133,1
1732485487506703367,1
1732485488500527769,1
1732485489510760972,1
1732485490499889434,1
1732485491501090379,1
1732485492544270280,1
1732485493501433788,1
1732485494507560282,1
1732485495500613432,1
1732485496500414234,1
1732485497514058006,1
1732485498500727806,1
1732485499500472682,1
1732485500501233114,1
1732485501504356760,1
1732485502500651985,1
1732485503504572399,1
1732485504500792382,1
1732485505500772389,1
1732485506507975133,1
1732485507501309456,1
1732485508500671869,1
1732485509501376138,1
1732485510499928016,1
1732485511515223213,1
1732485512500449446,1
1732485513502072982,1
1732485514500445896,1
1732485515499894459,1
1732485516501076249,1
1732485517500672268,1
1732485518500212582,1
1732485519500356324,1
1732485520499078201,1
1732485521498288568,1
1732485522500073715,1
1732485523503889855,1
1732485524499768981,1
1732485525501132369,1
1732485526500398654,1
1732485527500355777,1
1732485528504581722,1
1732485529521687308,1
1732485530500967859,1
1732485531500762179,1
1732485532500646925,1
1732485533608101616,1
1732485534501253715,1
1732485535502871630,1
1732485536500403303,1
1732485537500834861,1
1732485538505807380,1
1732485539501200600,1
1732485540503242687,1
1732485541503091106,1
1732485542500355161,1
1732485543510004882,1
1732485544500641351,1
1732485545503315958,1
1732485546500297534,1
1732485547500603349,1
1732485548501250279,1
1732485549500030926,1
1732485550502634952,1
1732485551500412966,1
1732485552517985135,1
1732485553506815168,1
1732485554498868180,1
1732485555500386167,1
1732485556500665052,1
1732485557503146478,1
1732485558500987610,1
1732485559502308760,1
1732485560500740021,1
1732485561499193308,1
1732485562499076081,1
1732485563500940726,1
1732485564498437536,1
1732485565499042568,1
1732485566498228842,1
1732485567497650254,1
1732485568501721492,1
1732485569498348104,1
1732485570504838738,1
1732485571509524000,1
1732485572497866163,1
1732485573498923710,1
1732485574620238916,1
1732485575498351237,1
1732485576499977789,1
1732485577497974339,1
1732485578497966399,1
1732485579500634013,1
1732485580498104963,1
1732485581498366734,1
1732485582497801641,1
1732485583501244484,1
1732485584489117100,1
1732485585509943796,1
1732485586500031097,1
1732485587503495632,1
1732485588497626334,1
1732485589498038057,1
1732485590499649890,1
1732485591501231074,1
1732485592501374334,1
1732485593500638033,1
1732485594500691266,1
1732485595501564388,1
1732485596500843006,1
1732485597500818593,1
1732485598503739200,1
1732485599501327369,1
1732485600500529320,1
1732485601500349660,1
1732485602500850617,1
1732485603500752076,1
1732485604503419541,1
1732485605500090878,1
1732485606500610943,1
1732485607500369084,1
1732485608500506965,1
1732485609502276241,1
1732485610500793967,1
1732485611500649460,1
1732485612499958604,1
1732485613500554279,1
1732485614503580533,1
1732485615616269999,1
1732485616500264436,1
1732485617500675937,1
1732485618498910442,1
1732485619501005307,1
1732485620500979042,1
1732485621501750665,1
1732485622500285492,1
1732485623501605009,1
1732485624500823202,1
1732485625499400309,1
1732485626504131297,1
1732485627501622855,1
1732485628579482278,1
1732485629501318012,1
1732485630500766855,1
1732485631502941459,1
1732485632501387530,1
1732485633501409044,1
1732485634506434532,1
1732485635501314804,1
1732485636501617592,1
1732485637501397284,1
1732485638503785507,1
1732485639500767925,1
1732485640501542875,1
1732485641502052770,1
1732485642506308270,1
1732485643501031639,1
1732485644501775531,1
1732485645501075266,1
1732485646501372955,1
1732485647501335999,1
1732485648501185070,1
1732485649501157772,1
1732485650623250158,1
1732485651504335962,1
1732485653559948041,1
1732485654828440556,1
1732485654914691898,1
1732485655917862319,1
1732485656932942996,1
1732485657920516083,1
1732485658924584864,1
1732485659919252159,1
1732485660927767443,1
1732485661920198983,1
1732485662919560203,1
1732485663919120304,1
1732485664921466137,1
1732485665925329246,1
1732485666919747716,1
1732485667924217636,1
1732485668920326302,1
1732485669918444060,1
1732485670918311035,1
1732485671918992471,1
1732485672920041002,1
1732485673918648414,1
1732485674925503769,1
1732485675918469216,1
1732485676918992286,1
1732485677924200655,1
1732485679004091302,1
1732485680003288015,1
1732485681406923807,1
1732485681918768833,1
1732485682924388822,1
1732485683919273482,1
1732485684919828862,1
1732485685920170904,1
1732485686927160600,1
1732485687920409105,1
1732485688924225405,1
1732485689921715431,1
1732485690920936349,1
1732485691920549650,1
1732485692920257427,1
1732485693920866758,1
1732485694923295447,1
1732485695920782136,1
1732485696921771246,1
1732485697969604917,1
1732485698920384823,1
1732485699921421362,1
1732485700921489252,1
1732485701920405181,1
1732485702920427846,1
1732485704264258003,1
1732485704922469054,1
1732485705920972583,1
1732485706920538675,1
1732485707920382497,1
1732485708920575400,1
1732485709921657564,1
1732485710922835557,1
1732485711923180685,1
1732485712925826078,1
1732485713920376314,1
1732485714920804506,1
1732485715924793238,1
1732485716930303161,1
1732485717924183015,1
1732485718924184701,1
1732485719993883675,1
1732485720924380092,1
1732485721946996200,1
1732485722925010115,1
1732485723923740757,1
1732485724926281295,1
1732485725925170363,1
1732485726928000470,1
1732485727925114684,1
1732485728925677137,1
1732485729925139707,1
1732485730925618734,1
1732485731925234028,1
1732485732925183993,1
1732485733927593841,1
1732485734926083874,1
1732485735924707687,1
1732485736925920806,1
1732485737931255131,1
1732485738958330026,1
1732485739925328309,1
1732485740925148967,1
1732485741926535940,1
1732485742931034415,1
1732485743925280141,1
1732485744925466393,1
1732485745925390203,1
1732485746935464710,1
1732485747928211088,1
1732485748928660209,1
1732485749928269012,1
1732485750938210591,1
1732485751928477255,1
1732485752928564423,1
1732485753927238440,1
1732485754931446250,1
1732485755927964050,1
1732485756928526283,1
1732485757959722825,1
1732485758928229635,1
1732485759927798203,1
1732485760930137924,1
1732485761927618433,1
1732485762927597526,1
1732485763928042221,1
1732485764930194263,1
1732485765928210821,1
1732485766927931243,1
1732485767927385327,1
1732485768929330021,1
1732485769930509026,1
1732485770927556386,1
1732485771929555702,1
1732485772932813679,1
1732485773928353721,1
1732485774928373995,1
1732485775928358900,1
1732485776946569059,1
1732485777936849911,1
1732485778935442558,1
1732485779984107401,1
1732485780940161706,1
1732485781935530861,1
1732485782941690527,1
1732485783935671249,1
1732485784935805964,1
1732485785938806991,1
1732485786935389692,1
1732485787936899726,1
1732485788935391333,1
1732485789934391709,1
1732485790935099503,1
1732485791935715676,1
1732485792935033666,1
1732485793935779281,1
1732485794937247756,1
1732485795939743390,1
1732485796935400023,1
1732485797938726608,1
1732485798937747604,1
1732485799934793360,1
1732485800935790265,1
1732485801934773970,1
1732485802943132974,1
1732485803935378556,1
1732485804935511946,1
1732485805934858260,1
1732485806942381472,1
1732485807935621611,1
1732485808935383199,1
1732485809934863542,1
1732485810935216975,1
1732485811934472779,1
1732485812939065299,1
1732485813935663649,1
1732485814937498158,1
1732485815935232901,1
1732485816936074415,1
1732485817934775932,1
1732485818935515157,1
1732485819935359039,1
1732485821059201514,1
1732485821934731753,1
1732485822938822697,1
1732485823935452266,1
1732485824935108046,1
1732485825935566906,1
1732485826935230759,1
1732485827941162651,1
1732485828935333619,1
1732485829934784788,1
1732485830937985036,1
1732485831936244059,1
1732485832941533489,1
1732485833935059502,1
1732485834935291197,1
1732485835934613625,1
1732485836943526120,1
1732485837937599406,1
1732485838935435359,1
1732485839951595561,1
1732485840934919108,1
1732485841939578454,1
1732485842936215405,1
1732485843936761340,1
1732485844941792288,1
1732485845935357372,1
1732485846935408262,1
1732485847935249148,1
1732485848935618100,1
1732485849938454359,1
1732485850934696575,1
1732485851936955394,1
1732485852939731102,1
1732485853934919550,1
1732485854936011962,1
1732485855935077551,1
1732485856934605183,1
1732485857935567722,1
1732485858935702658,1
1732485859935617062,1
1732485860935300903,1
1732485862042537780,1
1732485862938645675,1
1732485863936652318,1
1732485864935503385,1
1732485865939483971,1
1732485866949024280,1
1732485867943428401,1
1732485868941727779,1
1732485869942291686,1
1732485870942221477,1
1732485871941923916,1
1732485872943991510,1
1732485873941924022,1
1732485874946171327,1
1732485875941178015,1
1732485876941445726,1
1732485877941970471,1
1732485878942071373,1
1732485879975871446,1
1732485880979413393,1
1732485881943746382,1
1732485882942584767,1
1732485883945009419,1
1732485884942123884,1
1732485885941961683,1
1732485886942020529,1
1732485887948840769,1
1732485888942006311,1
1732485889941685607,1
1732485890946930274,1
1732485891943456852,1
1732485892953199081,1
1732485893942511356,1
1732485894943181804,1
1732485895942669773,1
1732485896949814108,1
1732485897942134189,1
1732485898942143821,1
1732485899942790252,1
1732485900942624706,1
1732485901944624375,1
1732485902945090932,1
1732485903942998869,1
1732485904948265697,1
1732485905942553606,1
1732485906942212023,1
1732485907942716269,1
1732485908942554882,1
1732485909942386982,1
1732485910942411292,1
1732485911944173056,1
1732485912944392358,1
1732485913942935152,1
1732485914945775162,1
1732485915942232110,1
1732485916942362450,1
1732485917942115453,1
1732485918945391123,1
1732485919942200801,1
1732485920945533739,1
1732485922021094968,1
1732485922945579174,1
1732485923941762221,1
1732485924942468675,1
1732485925941932458,1
1732485926949724152,1
1732485927943295311,1
1732485928942536069,1
1732485929947631739,1
1732485930942007691,1
1732485931943318875,1
1732485932943469450,1
1732485933941229924,1
1732485934942228243,1
1732485935944313021,1
1732485936944715938,1
1732485937948901068,1
1732485938945769795,1
1732485939945340989,1
1732485940945603594,1
1732485941942974889,1
1732485942942628087,1
1732485943942861167,1
1732485944941784370,1
1732485945942236530,1
1732485946942353392,1
1732485947942857389,1
1732485948942413363,1
1732485949941915979,1
1732485950941965595,1
1732485951942126770,1
1732485952945313825,1
1732485953942854447,1
1732485954942550092,1
1732485955943657635,1
1732485957006509190,1
1732485957942785752,1
1732485958942259048,1
1732485959941874384,1
1732485960942935730,1
1732485961941769766,1
1732485962960537397,1
1732485963943451245,1
1732485964941850801,1
1732485965941842850,1
1732485966942678817,1
1732485967942198414,1
1732485968949554456,1
1732485969942968071,1
1732485970976213879,1
1732485971942452117,1
1732485972966271833,1
1732485973943608473,1
1732485974943751647,1
1732485975948666318,1
1732485976942761286,1
1732485977942167222,1
1732485978944303444,1
1732485979942937859,1
1732485980942667079,1
1732485981942151080,1
1732485982944161258,1
1732485983941403062,1
1732485984942177313,1
1732485985948136385,1
1732485986956206460,1
1732485987948203739,1
1732485988949291495,1
1732485989948479092,1
1732485990948765392,1
1732485991948256436,1
1732485992955123555,1
1732485993949206919,1
1732485994948902897,1
1732485995948601710,1
1732485996948552184,1
1732485998017747095,1
1732485998951703788,1
1732485999951788792,1
1732486000948905192,1
1732486001948617129,1
1732486002952636228,1
1732486003949198614,1
1732486004948129272,1
1732486005948484481,1
1732486006951333524,1
1732486007948017935,1
1732486008950150421,1
1732486009948215232,1
1732486010952576270,1
1732486011948324094,1
1732486012949261239,1
1732486013949002319,1
1732486014948661327,1
1732486015951718210,1
1732486016986952161,1
1732486017950576717,1
1732486018951402534,1
1732486019950180556,1
1732486020953255453,1
1732486021950453977,1
